name,type,address
화개장터,culture_shopping,경상남도 하동군 화개면 탑리 726-10 화개장터
횡천공설시장(횡천시장),culture_shopping,경상남도 하동군 횡천면 횡천리 507-2
가야상설시장(가야시장),culture_shopping,경상남도 함안군 가야읍 말산리 470-1 가야시장
군복공설시장,culture_shopping,경상남도 함안군 군북면 중암리 66-50
대산공설시장,culture_shopping,경상남도 함안군 대산면 구혜리 221-3
칠원공설시장,culture_shopping,경상남도 함안군 칠원읍 구성리 728-98 매일목공소
마천전통시장,culture_shopping,경상남도 함양군 마천면 가흥리 609-2
안의시장,culture_shopping,경상남도 함양군 안의면 석천리 243
함양토종약초시장,culture_shopping,경상남도 함양군 안의면 이전리 15 함양토종약초시장
지리산함양시장,culture_shopping,경상남도 함양군 함양읍 용평리 607-104
가야시장,culture_shopping,경상남도 합천군 가야면 황산리 17-1
삼가시장,culture_shopping,경상남도 합천군 삼가면 일부리 921-1
야로시장,culture_shopping,경상남도 합천군 야로면 구정리 273-4
초계시장,culture_shopping,경상남도 합천군 초계면 초계리 50-1
합천시장,culture_shopping,경상남도 합천군 합천읍 합천리 473-1 합천시장
경산공설시장,culture_shopping,경상북도 경산시 서상동 10 경산공설시장A지구
자인공설시장,culture_shopping,경상북도 경산시 자인면 서부리 254
하양공설시장,culture_shopping,경상북도 경산시 하양읍 금락리 35-6
감포시장,culture_shopping,경상북도 경주시 감포읍 감포리 436-1
건천시장,culture_shopping,경상북도 경주시 건천읍 건천리 339-4
불국시장,culture_shopping,경상북도 경주시 구정동 429-7 불국공설시장
제2경주중심상가시장,culture_shopping,경상북도 경주시 노동동 230
양북시장,culture_shopping,경상북도 경주시 문무대왕면 어일리 1295-556
서면시장,culture_shopping,경상북도 경주시 서면 아화리 240-2
경주중앙시장,culture_shopping,경상북도 경주시 성건동 339-2 경주중앙시장
북부상가시장,culture_shopping,경상북도 경주시 성건동 629-10 북부상가아파트
경주성동공설시장,culture_shopping,경상북도 경주시 성동동 57-38 성동시장
안강공설시장,culture_shopping,경상북도 경주시 안강읍 양월리 1350-1 안강공설시장번영회관
양남시장,culture_shopping,경상북도 경주시 양남면 하서리 1466-2
불국사상가시장,culture_shopping,경상북도 경주시 진현동 66-5
경주중심상가시장,culture_shopping,경상북도 경주시 황오동 234-1
북정로중심상가시장,culture_shopping,경상북도 경주시 황오동 242-4
고령대가야시장,culture_shopping,경상북도 고령군 대가야읍 지산리 222-2
구미공단종합시장,culture_shopping,경상북도 구미시 공단동 107
제일시장상가,culture_shopping,경상북도 구미시 공단동 264-18
구미파크시장,culture_shopping,경상북도 구미시 도량동 77 파크맨션
선산봉황시장,culture_shopping,경상북도 구미시 선산읍 완전리 253 선산시장
신평전통시장,culture_shopping,경상북도 구미시 신평동 150-4
금오시장,culture_shopping,경상북도 구미시 원평동 1028-2 금오시장
구미새마을중앙시장,culture_shopping,경상북도 구미시 원평동 117-20
종합제일시장,culture_shopping,경상북도 구미시 원평동 118-31
구미종합상가,culture_shopping,경상북도 구미시 원평동 119-15
현대유통쇼핑센타,culture_shopping,경상북도 구미시 원평동 119-2
구미산업유통단지,culture_shopping,경상북도 구미시 임수동 92-9 구미공구상가
장천시장,culture_shopping,경상북도 구미시 장천면 상장리 918
해평공설시장,culture_shopping,경상북도 구미시 해평면 낙성리 138-25
형곡시장프라자,culture_shopping,경상북도 구미시 형곡동 147-1
형곡중앙시장,culture_shopping,경상북도 구미시 형곡동 321 형곡중앙시장
인동시장,culture_shopping,경상북도 구미시 황상동 307-7
군위전통시장,culture_shopping,경상북도 군위군 군위읍 서부리 18-1
의흥시장,culture_shopping,경상북도 군위군 의흥면 읍내리 594-1 의흥시장
중앙시장,culture_shopping,경상북도 김천시 모암동 157-20
부곡시장,culture_shopping,경상북도 김천시 부곡동 409-1
평화시장,culture_shopping,경상북도 김천시 평화동 259-1
황금시장,culture_shopping,경상북도 김천시 황금동 31-1
가은아자개시장,culture_shopping,경상북도 문경시 가은읍 왕능리 275-26
문경전통시장,culture_shopping,경상북도 문경시 문경읍 하리 88-2
점촌역전상점가,culture_shopping,경상북도 문경시 점촌동 166-6
(유)문경시중앙시장,culture_shopping,경상북도 문경시 점촌동 197-14
문화의거리 행복상점가,culture_shopping,경상북도 문경시 점촌동 249-15
점촌전통시장 (구 신흥시장),culture_shopping,경상북도 문경시 흥덕동 794-1 신흥상가
문경중앙시장,culture_shopping,경상북도 문경시 흥덕동 794-1 신흥상가
봉화내성시장,culture_shopping,경상북도 봉화군 봉화읍 내성리 192-1
봉화상설시장,culture_shopping,경상북도 봉화군 봉화읍 내성리 394-1 제2상설시장
봉화춘양시장(춘양시장),culture_shopping,경상북도 봉화군 춘양면 의양리 357-29 억지춘양시장상인회관
풍물시장,culture_shopping,경상북도 상주시 남성동 113-28
남성시장,culture_shopping,경상북도 상주시 남성동 2-8
상주중앙시장,culture_shopping,경상북도 상주시 남성동 85-10
은척시장,culture_shopping,경상북도 상주시 은척면 봉중리 383-12
함창시장,culture_shopping,경상북도 상주시 함창읍 구향리 122-16
화령시장,culture_shopping,경상북도 상주시 화서면 신봉리 134-10
성주시장,culture_shopping,경상북도 성주군 성주읍 경산리 718-63
안동구시장,culture_shopping,경상북도 안동시 서부동 181-1
중앙신시장,culture_shopping,경상북도 안동시 옥야동 285-1
용상공설시장,culture_shopping,경상북도 안동시 용상동 1242
북문시장,culture_shopping,경상북도 안동시 율세동 409
풍산공설시장,culture_shopping,경상북도 안동시 풍산읍 하리리 234-6
구담공설시장,culture_shopping,경상북도 안동시 풍천면 구담리 494-19
강구시장,culture_shopping,경상북도 영덕군 강구면 오포리 535-5
남정시장,culture_shopping,경상북도 영덕군 남정면 장사리 365-1
영덕시장,culture_shopping,경상북도 영덕군 영덕읍 남석리 26-50 영덕시장
영해만세시장,culture_shopping,경상북도 영덕군 영해면 성내리 468-1
영양시장,culture_shopping,경상북도 영양군 영양읍 서부리 288-3 영양시장
영주골목시장,culture_shopping,경상북도 영주시 영주동 315-6
후생시장,culture_shopping,경상북도 영주시 영주동 334-9
선비골전통시장,culture_shopping,경상북도 영주시 영주동 373-5 전통한우직판장
영주문화시장,culture_shopping,경상북도 영주시 영주동 376-1
영주중앙시장,culture_shopping,경상북도 영주시 영주동 547
풍기선비골인삼시장,culture_shopping,경상북도 영주시 풍기읍 산법리 446-4
풍기인삼시장,culture_shopping,경상북도 영주시 풍기읍 서부리 145-3 인삼시장
풍기중앙시장,culture_shopping,경상북도 영주시 풍기읍 성내리 1-4 삼성마트
풍기토종인삼시장,culture_shopping,경상북도 영주시 풍기읍 성내리 148
영주공설시장,culture_shopping,경상북도 영주시 하망동 362-4 화성머리방
영주소백쇼핑몰,culture_shopping,경상북도 영주시 하망동 364-30 권해숙한복연구실
영주종합시장,culture_shopping,경상북도 영주시 휴천동 305 종합시장
신영주번개시장,culture_shopping,경상북도 영주시 휴천동 306-7
금호공설시장,culture_shopping,경상북도 영천시 금호읍 교대리 167-35 영천금호전통시장
신녕공설시장,culture_shopping,경상북도 영천시 신녕면 화성리 866-1 신녕공설시장
영천공설시장,culture_shopping,경상북도 영천시 완산동 982-3 영천공설시장
예천맛고을시장,culture_shopping,경상북도 예천군 예천읍 노하리 74-16 맥시칸양념통닭
예천중앙시장,culture_shopping,경상북도 예천군 예천읍 동본리 497-1 태양특수세탁공장
예천상설시장,culture_shopping,경상북도 예천군 예천읍 동본리 553
용궁시장,culture_shopping,경상북도 예천군 용궁면 읍부리 329-1 대은곡물
풍양시장,culture_shopping,경상북도 예천군 풍양면 낙상리 157-7 야식소주방
울진바지게시장,culture_shopping,경상북도 울진군 울진읍 읍내리 62 포항상회
죽변시장,culture_shopping,경상북도 울진군 죽변면 죽변리 36-8 죽변시장
평해시장,culture_shopping,경상북도 울진군 평해읍 평해리 879-3
후포시장,culture_shopping,경상북도 울진군 후포면 삼율리 126 후포공설시장
금성시장,culture_shopping,경상북도 의성군 금성면 대리리 66-7
단촌정기시장,culture_shopping,경상북도 의성군 단촌면 하화리 1097-9
봉양시장,culture_shopping,경상북도 의성군 봉양면 화전리 99-5
안계공설시장,culture_shopping,경상북도 의성군 안계면 용기리 467-1
의성공설재래시장,culture_shopping,경상북도 의성군 의성읍 도동리 758-4
의성염매시장,culture_shopping,경상북도 의성군 의성읍 후죽리 688-6
동곡공설시장,culture_shopping,경상북도 청도군 금천면 동곡리 776
이서공설시장,culture_shopping,경상북도 청도군 이서면 학산리 579-2
청도공설시장,culture_shopping,경상북도 청도군 청도읍 고수리 785-3
풍각공설시장,culture_shopping,경상북도 청도군 풍각면 송서리 569-10
부남시장,culture_shopping,경상북도 청송군 부남면 대전리 64-16
안덕시장,culture_shopping,경상북도 청송군 안덕면 명당리 379-22
진보시장,culture_shopping,경상북도 청송군 진보면 진안리 121-3
청송시장,culture_shopping,경상북도 청송군 청송읍 월막리 423-1
도평시장,culture_shopping,경상북도 청송군 현동면 도평리 839-103
화목시장,culture_shopping,경상북도 청송군 현서면 구산리 100-14
왜관시장,culture_shopping,경상북도 칠곡군 왜관읍 왜관리 211-187 왜관시장
구룡포시장,culture_shopping,경상북도 포항시 남구 구룡포읍 구룡포리 963-2
해도5(형산)시장,culture_shopping,경상북도 포항시 남구 대도동 143-1 형산시장
영남시장,culture_shopping,경상북도 포항시 남구 동해면 약전리 436-3 영남종합상가
상대종합시장,culture_shopping,경상북도 포항시 남구 상도동 1-12 상대종합시장
남부시장,culture_shopping,경상북도 포항시 남구 상도동 629 남부시장
포항운하송림시장,culture_shopping,경상북도 포항시 남구 송도동 493-11
연일전통시장,culture_shopping,경상북도 포항시 남구 연일읍 생지리 194-1
오천삼광시장,culture_shopping,경상북도 포항시 남구 오천읍 구정리 35-27
오천시장,culture_shopping,경상북도 포항시 남구 오천읍 세계리 847-5
청림시장,culture_shopping,경상북도 포항시 남구 청림동 588-2 청림시장
큰동해시장,culture_shopping,경상북도 포항시 남구 해도동 435-23
대해불빛시장,culture_shopping,경상북도 포항시 남구 해도동 79-1 대해종합시장
효자시장,culture_shopping,경상북도 포항시 남구 효자동 289-1
기계시장,culture_shopping,경상북도 포항시 북구 기계면 현내리 639 서포항농업협동조합
영일대북부시장,culture_shopping,경상북도 포항시 북구 대신동 64-5
장량성도시장,culture_shopping,경상북도 포항시 북구 두호동 1079
중앙상가,culture_shopping,경상북도 포항시 북구 상원동 468-23
한라종합시장,culture_shopping,경상북도 포항시 북구 용흥동 357-1 경포한의원
용흥시장,culture_shopping,경상북도 포항시 북구 용흥동 366 우방타운
그린종합시장,culture_shopping,경상북도 포항시 북구 장성동 1352-1 그린종합상가
죽도시장,culture_shopping,경상북도 포항시 북구 죽도동 1-22 포항수산종합어시장
죽도농산물시장,culture_shopping,경상북도 포항시 북구 죽도동 5-22
죽도어시장,culture_shopping,경상북도 포항시 북구 죽도동 574-4
두호1시장,culture_shopping,경상북도 포항시 북구 창포동 630 두호종합시장
청하시장,culture_shopping,경상북도 포항시 북구 청하면 미남리 382-3
양학시장,culture_shopping,경상북도 포항시 북구 학잠동 83 양학시장
환호그린빌시장,culture_shopping,경상북도 포항시 북구 환호동 377-5 환호종합시장
흥해시장,culture_shopping,경상북도 포항시 북구 흥해읍 성내리 61-2
비아5일시장,culture_shopping,광주광역시 광산구 비아동 83-5
송정매일시장,culture_shopping,광주광역시 광산구 송정동 813-1
송정5일시장,culture_shopping,광주광역시 광산구 송정동 884-1
1913송정역시장(송정역전매일시장),culture_shopping,광주광역시 광산구 송정동 971-1
우산매일시장,culture_shopping,광주광역시 광산구 우산동 1611-1
월곡시장,culture_shopping,광주광역시 광산구 월곡동 687-3 월곡시장
봉선시장,culture_shopping,광주광역시 남구 봉선동 997-1 두루축산물유통센타
무등시장,culture_shopping,광주광역시 남구 주월동 974-107 무등시장상가
대인시장,culture_shopping,광주광역시 동구 대인동 310-8
산수시장,culture_shopping,광주광역시 동구 산수동 558-58
남광주해뜨는시장,culture_shopping,광주광역시 동구 학동 55-57 남광주종합상가
남광주시장,culture_shopping,광주광역시 동구 학동 84-23
두암시장,culture_shopping,광주광역시 북구 두암동 856-5
말바우시장,culture_shopping,광주광역시 북구 우산동 190-1 말바우시장2주차장
운암시장,culture_shopping,광주광역시 북구 운암동 94-7 운암시장
동부시장,culture_shopping,광주광역시 북구 중흥동 272-6
양동경열로시장,culture_shopping,광주광역시 서구 양동 307-28
양동복개상가,culture_shopping,광주광역시 서구 양동 441 양동복개상가
광주양동시장,culture_shopping,광주광역시 서구 양동 5-101 양동시장
양동건어물시장,culture_shopping,광주광역시 서구 양동 5-160
양동수산전통시장,culture_shopping,광주광역시 서구 양동 5-254 양동수산물직판장
양동닭전길시장,culture_shopping,광주광역시 서구 양동 5-56
양동산업용품시장,culture_shopping,광주광역시 서구 양동 62-1
화정동서부시장,culture_shopping,광주광역시 서구 화정동 783-5
대명중앙시장,culture_shopping,대구광역시 남구 대명동 1040-1 대명중앙시장
관문상가시장,culture_shopping,대구광역시 남구 대명동 1135-4
관문시장,culture_shopping,대구광역시 남구 대명동 1160 관문시장
명덕시장,culture_shopping,대구광역시 남구 대명동 141-1
영선신시장,culture_shopping,대구광역시 남구 대명동 2014-204
대명시장,culture_shopping,대구광역시 남구 대명동 2276-5 대명시장
대명신시장,culture_shopping,대구광역시 남구 대명동 2277-1 대명시장
성당시장,culture_shopping,대구광역시 남구 대명동 3023-23 성당시장
광덕시장,culture_shopping,대구광역시 남구 대명동 460-1 광덕시장
남부시장,culture_shopping,대구광역시 남구 대명동 797-1 남부시장
안지랑시장,culture_shopping,대구광역시 남구 대명동 829-2
봉덕신시장,culture_shopping,대구광역시 남구 봉덕동 953-31 봉덕시장
봉덕시장,culture_shopping,대구광역시 남구 봉덕동 961-39 봉덕시장
서남시장,culture_shopping,대구광역시 달서구 감삼동 55-5
서남신시장,culture_shopping,대구광역시 달서구 감삼동 62-4
대곡시장,culture_shopping,대구광역시 달서구 도원동 1432
도원시장,culture_shopping,대구광역시 달서구 도원동 1437-1
서대구시장,culture_shopping,대구광역시 달서구 두류동 1216-1 서대구시장
대구예전우시장,culture_shopping,대구광역시 달서구 두류동 136-6
신내당시장,culture_shopping,대구광역시 달서구 두류동 486-1 신내당시장아파트
달서송림시장,culture_shopping,대구광역시 달서구 본동 225-1 송림시장
달서시장,culture_shopping,대구광역시 달서구 본리동 145-2 달서종합상가
대구대동시장,culture_shopping,대구광역시 달서구 상인동 1472-1
상인영남상가,culture_shopping,대구광역시 달서구 상인동 1517 상인영남화성타운
상원시장,culture_shopping,대구광역시 달서구 상인동 1582-4
보성은하상가,culture_shopping,대구광역시 달서구 상인동 42 보성은하아파트
두류종합시장,culture_shopping,대구광역시 달서구 성당동 704-5 두류종합상가
두류신시장,culture_shopping,대구광역시 달서구 성당동 706-21
송경종합시장,culture_shopping,대구광역시 달서구 송현동 1941-3 송경시장
송현주공시장(월촌역시장),culture_shopping,대구광역시 달서구 송현동 1948-3
와룡시장,culture_shopping,대구광역시 달서구 신당동 1788-3
성서용산시장,culture_shopping,대구광역시 달서구 용산동 421-1
용산종합큰시장,culture_shopping,대구광역시 달서구 용산동 933
월성청구시장,culture_shopping,대구광역시 달서구 월성동 89-2 월성청구코아
성서보성화성상가,culture_shopping,대구광역시 달서구 이곡동 1191 성서보성화성타운
월배시장,culture_shopping,대구광역시 달서구 진천동 241-3 월배시장
논공중앙시장,culture_shopping,대구광역시 달성군 논공읍 북리 824-33
현풍백년도깨비시장,culture_shopping,대구광역시 달성군 현풍읍 원교리 12-5 현풍백년도깨비시장
화원시장,culture_shopping,대구광역시 달성군 화원읍 천내리 892-1
방촌시장,culture_shopping,대구광역시 동구 방촌동 1067-2
반야월종합시장,culture_shopping,대구광역시 동구 신기동 174-1 동부프라자
목련시장,culture_shopping,대구광역시 동구 신기동 271-2
평화시장,culture_shopping,대구광역시 동구 신암동 597-14
동서시장,culture_shopping,대구광역시 동구 신암동 94-14
동대구역전시장,culture_shopping,대구광역시 동구 신천동 278 역전시장
송라시장,culture_shopping,대구광역시 동구 신천동 537-13
불로전통시장,culture_shopping,대구광역시 동구 용계동 702-31 무지개타운
공항시장,culture_shopping,대구광역시 동구 지저동 694-41
동구시장,culture_shopping,대구광역시 동구 효목동 533 동구시장
팔달신시장,culture_shopping,대구광역시 북구 노원동3가 366-3
동대구신시장,culture_shopping,대구광역시 북구 대현동 270-8
동대구시장,culture_shopping,대구광역시 북구 대현동 390
산격종합시장,culture_shopping,대구광역시 북구 산격동 1258
전자관,culture_shopping,대구광역시 북구 산격동 1621 유통단지전자관
전자상가,culture_shopping,대구광역시 북구 산격동 1626 전자상가
산업용재관,culture_shopping,대구광역시 북구 산격동 1629 유통단지산업용재관
전기재료관,culture_shopping,대구광역시 북구 산격동 1665 전기재료관
전기조명관,culture_shopping,대구광역시 북구 산격동 1666 전기조명관
섬유제품관,culture_shopping,대구광역시 북구 산격동 1667 섬유제품관
서변중앙시장,culture_shopping,대구광역시 북구 서변동 1751
칠곡시장,culture_shopping,대구광역시 북구 읍내동 1201-1 칠곡시장
칠성상가시장,culture_shopping,대구광역시 북구 칠성동1가 150-2
대구능금시장,culture_shopping,대구광역시 북구 칠성동1가 234-9
대구청과시장,culture_shopping,대구광역시 북구 칠성동1가 276-102
삼성시장,culture_shopping,대구광역시 북구 칠성동1가 276-108
칠성시장,culture_shopping,대구광역시 북구 칠성동1가 276-163
칠성진시장,culture_shopping,대구광역시 북구 칠성동1가 89
칠성본시장,culture_shopping,대구광역시 북구 칠성동1가 97-1
칠성전자주방시장,culture_shopping,대구광역시 북구 칠성동2가 409-711
중앙시장,culture_shopping,대구광역시 북구 태전동 156-1
새길시장,culture_shopping,대구광역시 서구 내당동 968-7
서부시장,culture_shopping,대구광역시 서구 비산동 434-13
원고개시장,culture_shopping,대구광역시 서구 비산동 566-2
원대신시장,culture_shopping,대구광역시 서구 원대동3가 1434-4
서구시장,culture_shopping,대구광역시 서구 평리동 1085-1 서구시장
신평리시장,culture_shopping,대구광역시 서구 평리동 1205
중평시장,culture_shopping,대구광역시 서구 평리동 1437-5 중평시장
이현시장,culture_shopping,대구광역시 서구 평리동 606-8 이현시장
대평리시장,culture_shopping,대구광역시 서구 평리동 676-7
청구시장,culture_shopping,대구광역시 수성구 만촌동 984-1
동성시장,culture_shopping,대구광역시 수성구 수성동2가 39-16
태백시장,culture_shopping,대구광역시 수성구 수성동2가 39-4 수성종합시장
수성시장,culture_shopping,대구광역시 수성구 수성동2가 39-76
신매시장,culture_shopping,대구광역시 수성구 신매동 576-2
지산목련시장(지산종합시장),culture_shopping,대구광역시 수성구 지산동 1199-10
황금시장,culture_shopping,대구광역시 수성구 황금동 746 황금시장
염매시장,culture_shopping,대구광역시 중구 계산동2가 252
교동시장,culture_shopping,대구광역시 중구 교동 51-1 교동공영주차장
남문시장,culture_shopping,대구광역시 중구 남산동 698-22 남문아파트1지구
약령시장,culture_shopping,대구광역시 중구 남성로 52-2
방천시장,culture_shopping,대구광역시 중구 대봉동 13-8
명품프라자상가,culture_shopping,대구광역시 중구 대신동 115-112 명품프라자
동산상가,culture_shopping,대구광역시 중구 대신동 115-30 동산상가
서문시장제1지구포목시장,culture_shopping,대구광역시 중구 대신동 115-379 서문시장 1지구
서문시장제1지구직물시장,culture_shopping,대구광역시 중구 대신동 115-379 서문시장 1지구
서문시장 아진상가 상점가,culture_shopping,대구광역시 중구 대신동 115-381
서문시장5지구,culture_shopping,대구광역시 중구 대신동 115-400 서문시장 5지구
서문시장2지구종합상가,culture_shopping,대구광역시 중구 대신동 2105 서문시장 2지구
서문시장건해산물상가,culture_shopping,대구광역시 중구 대신동 265-5
서문시장4지구종합대체상가(베네시움),culture_shopping,대구광역시 중구 동산동 562 베네시움
번개시장,culture_shopping,대구광역시 중구 태평로1가 1-152 번개시장
법동시장,culture_shopping,대전광역시 대덕구 법동 200-7
신탄진시장,culture_shopping,대전광역시 대덕구 석봉동 417-43
송촌시장,culture_shopping,대전광역시 대덕구 송촌동 476-1
중리시장,culture_shopping,대전광역시 대덕구 중리동 372-6 중리시장 고객지원센터
신도시장,culture_shopping,대전광역시 동구 가양동 38-5 신도상가
가양시장,culture_shopping,대전광역시 동구 가양동 434 가양시장
용운시장,culture_shopping,대전광역시 동구 용운동 305-14
전통중앙도매상가,culture_shopping,대전광역시 동구 원동 20-49
신중앙시장,culture_shopping,대전광역시 동구 원동 40-1
중앙메가프라자,culture_shopping,대전광역시 동구 원동 42-1
중앙도매시장,culture_shopping,대전광역시 동구 원동 51-1
정원시장,culture_shopping,대전광역시 동구 원동 64-1
자유도매시장,culture_shopping,대전광역시 동구 원동 64-1 자유도매시장
중앙종합시장,culture_shopping,대전광역시 동구 원동 65-7
인동시장,culture_shopping,대전광역시 동구 인동 30-2
대전상가시장,culture_shopping,대전광역시 동구 인동 52-1
중앙상가시장,culture_shopping,대전광역시 동구 중동 28-45
대전도매시장,culture_shopping,대전광역시 동구 중동 76-1
한민시장,culture_shopping,대전광역시 서구 괴정동 88-34
도마큰시장,culture_shopping,대전광역시 서구 도마동 132-13
송강시장,culture_shopping,대전광역시 유성구 송강동 49-10
문창전통시장,culture_shopping,대전광역시 중구 문창동 116-8
부사전통시장,culture_shopping,대전광역시 중구 부사동 148-6
산성전통시장,culture_shopping,대전광역시 중구 산성동 285-1 광민빌딩
오류전통시장,culture_shopping,대전광역시 중구 오류동 162-13
용두전통시장,culture_shopping,대전광역시 중구 용두동 12-2
유천전통시장,culture_shopping,대전광역시 중구 유천동 303-10
태평전통시장,culture_shopping,대전광역시 중구 태평동 333-8
명지시장,culture_shopping,부산광역시 강서구 명지동 1-377
구서오시게시장,culture_shopping,부산광역시 금정구 구서동 87-9 구서오시게시장
금사제일상가시장,culture_shopping,부산광역시 금정구 금사동 68-14 금사시장아파트
부곡상가시장,culture_shopping,부산광역시 금정구 부곡동 304-1 부곡상가맨션
서동향토시장,culture_shopping,부산광역시 금정구 서동 194-1
서동시장,culture_shopping,부산광역시 금정구 서동 302
서동전통골목시장,culture_shopping,부산광역시 금정구 서동 340-27
장성시장,culture_shopping,부산광역시 금정구 장전동 155-17
장전상가시장,culture_shopping,부산광역시 금정구 장전동 421-7 장전상가아파트
기장시장,culture_shopping,부산광역시 기장군 기장읍 대라리 68-5 청해상가
새감만종합시장,culture_shopping,부산광역시 남구 감만동 163-2
감만시장,culture_shopping,부산광역시 남구 감만동 171-9
남광시장,culture_shopping,부산광역시 남구 대연동 1169-1 남광
못골골목시장,culture_shopping,부산광역시 남구 대연동 1416-23
동성하이타운시장,culture_shopping,부산광역시 남구 대연동 1756-9 동성하이타운
대연시장,culture_shopping,부산광역시 남구 대연동 1760-1 대연시장
용호삼성시장,culture_shopping,부산광역시 남구 용호동 128-1
용호1동골목시장,culture_shopping,부산광역시 남구 용호동 215-14
용호골목시장,culture_shopping,부산광역시 남구 용호동 494-19 용호김밥
용호시장,culture_shopping,부산광역시 남구 용호동 516-10 용호시장
우암골목시장,culture_shopping,부산광역시 남구 우암동 189-720
범일골목시장,culture_shopping,부산광역시 동구 범일동 1308-41
성북시장,culture_shopping,부산광역시 동구 범일동 1430-14
부산진시장,culture_shopping,부산광역시 동구 범일동 290-1 부산진시장
부산남문시장,culture_shopping,부산광역시 동구 범일동 290-3 남문시장
부산자유시장,culture_shopping,부산광역시 동구 범일동 830-24
수정시장,culture_shopping,부산광역시 동구 수정동 170-1 수정상가아파트
수정전통시장,culture_shopping,부산광역시 동구 수정동 248-3
초량상가시장,culture_shopping,부산광역시 동구 초량동 200 초량상가아파트
초량전통시장,culture_shopping,부산광역시 동구 초량동 308-1
명장시장,culture_shopping,부산광역시 동래구 명장동 145-9 명장시장아파트
동래시장,culture_shopping,부산광역시 동래구 복천동 229-42 동래시장
국민시장,culture_shopping,부산광역시 동래구 사직동 44-1 국민시장
사직시장,culture_shopping,부산광역시 동래구 사직동 49-1 사직시장
수안인정시장,culture_shopping,부산광역시 동래구 수안동 275-2
서원시장,culture_shopping,부산광역시 동래구 안락동 425-51 서원시장
충렬상가시장,culture_shopping,부산광역시 동래구 안락동 464-21 충렬상가아파트
안락상가시장,culture_shopping,부산광역시 동래구 안락동 603-1 안락시장상가아파트
금성상가시장,culture_shopping,부산광역시 동래구 온천동 1407-2
온천인정시장,culture_shopping,부산광역시 동래구 온천동 146-29
가야벽산상가,culture_shopping,부산광역시 부산진구 가야동 669-9 가야벽산아파트
개금골목시장,culture_shopping,부산광역시 부산진구 개금동 173-2
개금큰시장,culture_shopping,부산광역시 부산진구 개금동 615-16
당감시장,culture_shopping,부산광역시 부산진구 당감동 238-98
당감골목시장,culture_shopping,부산광역시 부산진구 당감동 262-61
당감새시장,culture_shopping,부산광역시 부산진구 당감동 292-118
동평새시장,culture_shopping,부산광역시 부산진구 당감동 315-4
국제상가,culture_shopping,부산광역시 부산진구 당감동 791 국제백양아파트
골드테마거리,culture_shopping,부산광역시 부산진구 범천동 836-1 중앙빌딩
부산평화시장,culture_shopping,부산광역시 부산진구 범천동 839-212 평화도매시장
철뚝시장,culture_shopping,부산광역시 부산진구 범천동 839-36
서면시장,culture_shopping,부산광역시 부산진구 부전동 256-6
부전상가,culture_shopping,부산광역시 부산진구 부전동 265-25
부산전자종합시장,culture_shopping,부산광역시 부산진구 부전동 27-1 부산전자종합상가
부전기장골목시장,culture_shopping,부산광역시 부산진구 부전동 341-70
